sceneId,className,methodName,sumDuration,times
9,PieceStep,processDuration,501,135000
9,PieceStepOnResource,leastSplitDuration,1456,135000
9,PieceStepOnResource,product,715,135000
9,PieceStep,earliestPossibleStart,730,135000
9,PieceStep,isScheduled,476,135000
9,PieceStep,assignmentPrefixStartTime,374,135000
9,PieceStepOnResource,processCanBeSplitForCalendar,1265,135000
9,PieceStep,pieceStepOnResources,953,135000
9,PieceStep,isFrozen,642,135000
9,PieceStep,feedbackAssignment,252,135000
9,PieceStepOnResource,isAllowed,784,135000
9,Piece,pieceSizeQuantityStringForEditPieceSize,473,135000
9,Piece,isFinished,565,135000
9,PieceStep,product,327,135000
9,PieceStep,assignmentProcessStartTimeIgnorePreviousSteps,308,135000
9,PieceStep,dragSinglePieceFlag,1597,135000
9,PieceStep,allowedResources,831,135000
9,PieceStep,startTogether,359,135000
9,PieceStep,moveEarlierDuration,301,135000
9,PieceStep,earliestStartTimeForNextStep,586,135000
9,Piece,lastFinishedOperationTypeId,454,135000
9,PieceStep,nextPieceStep,342,135000
9,KPISuffixSetupTotalTime,pieces,29,1
9,KPIDeliveryOnTimeRatioForPieces,pieces,29,1
9,PiecePlanner,pieceStepOnResourceCleanRulesMap,0,1
9,PieceStepOnResource,productName,329,135000
9,Piece,product,568,135000
9,PieceStep,selectedResourceName,516,135000
9,PieceStepOnResource,cleanRules,922,135000
9,PieceStepOnResource,isAllowedByResourceLink,2238,135000
9,PieceStepOnResource,hasMoveEarlierRuleFlag,1183,135000
9,WorkOrder,isScheduledOnTime,7,1350
9,PieceStep,productId,296,135000
9,PieceStep,wipLimitaionDuration,942,135000
9,CleanRule,maxCleanModeFlag,0,200
9,PieceStep,isStarted,230,135000
9,PieceStep,selectedResource,221,135000
9,Piece,plannedStartTime,460,135000
9,PieceStep,operationTypeId,405,135000
9,PieceStep,feedbackAssignments,1045,135000
9,Piece,hasFeedback,1031,135000
9,PieceStepOnResource,moveEarlierOverlapDuration,1048,135000
9,Piece,pieceSteps,917,135000
9,PieceStep,schedulerTime,485,135000
9,Piece,scheduleTime,789,135000
9,PieceStep,allowedPieceStepOnResources,915,135000
9,KPIPrefixSetupTotalTime,pieces,28,1
9,WorkOrder,lastPieceSteps,467,1350
9,Piece,productId,771,135000
9,PieceStep,previousPieceStep,577,135000
9,PieceStepOnResource,workShopId,288,135000
9,PieceStepOnResource,suffixCanBeFitForCalendar,2352,135000
9,PieceStep,batchDragFirstStepFlag,1426,135000
9,WorkOrder,pieces,479015,1350
9,CleanRule,minCleanModeFlag,3,200
9,PieceStepOnResource,pieceStepNr,365,135000
9,PiecePlanner,pieceStepPieceStepOnResourcesMap,511,1
9,WorkOrder,scheduledQuantity,415,1350
9,KPIDeliveryOnTimeRatioForQuantity,value,6,1
9,PieceStepOnResource,suffixDuration,2360,135000
9,Piece,orderPriority,505,135000
9,KPIManager,kpiValueDeliveryOnTimeRatioForPieces,0,1
9,PieceStep,nextStepStartWithSuffixEndFlag,275,135000
9,KPIScheduledRatioForQuantity,pieces,31,1
9,PieceStep,nextPieceSteps,611,135000
9,KPIManager,kpiValueDeliveryOnTimeRatioForWorkOrders,0,1
